station_id,date,met_DEW,met_TMP,prcp_PRCP,date_local,hour_local,month_local
72502014734,2025-06-09 09:42:00+00:00,14.4,17.2,0.1,2025-06-09 05:42:00-04:00,5,6
72502014734,2025-06-09 09:51:00+00:00,15.0,17.2,0.1,2025-06-09 05:51:00-04:00,5,6
72502014734,2025-06-09 10:51:00+00:00,15.6,17.2,0.1,2025-06-09 06:51:00-04:00,6,6
72502014734,2025-06-09 11:03:00+00:00,15.6,17.2,0.1,2025-06-09 07:03:00-04:00,7,6
72502014734,2025-06-09 11:51:00+00:00,15.6,17.2,0.1,2025-06-09 07:51:00-04:00,7,6
72502014734,2025-06-09 12:00:00+00:00,15.6,17.2,0.6,2025-06-09 08:00:00-04:00,8,6
72502014734,2025-06-09 12:30:00+00:00,15.6,17.2,0.1,2025-06-09 08:30:00-04:00,8,6
72502014734,2025-06-09 12:51:00+00:00,15.6,17.2,0.1,2025-06-09 08:51:00-04:00,8,6
72502014734,2025-06-09 13:04:00+00:00,15.6,17.2,0.1,2025-06-09 09:04:00-04:00,9,6
72502014734,2025-06-09 13:21:00+00:00,15.6,17.2,0.1,2025-06-09 09:21:00-04:00,9,6
72502014734,2025-06-09 13:51:00+00:00,15.6,17.2,0.1,2025-06-09 09:51:00-04:00,9,6
72502014734,2025-06-09 14:35:00+00:00,15.6,17.8,0.1,2025-06-09 10:35:00-04:00,10,6
72502014734,2025-06-09 14:51:00+00:00,15.6,17.8,0.1,2025-06-09 10:51:00-04:00,10,6
72502014734,2025-06-09 15:00:00+00:00,15.6,17.8,0.3,2025-06-09 11:00:00-04:00,11,6
72502014734,2025-06-09 15:12:00+00:00,15.6,18.3,0.1,2025-06-09 11:12:00-04:00,11,6
72502014734,2025-06-09 15:39:00+00:00,15.6,18.3,0.1,2025-06-09 11:39:00-04:00,11,6
72502014734,2025-06-09 15:51:00+00:00,15.0,18.3,0.1,2025-06-09 11:51:00-04:00,11,6
72502014734,2025-06-09 16:51:00+00:00,15.6,18.3,0.1,2025-06-09 12:51:00-04:00,12,6
72502014734,2025-06-09 17:51:00+00:00,16.1,18.3,0.1,2025-06-09 13:51:00-04:00,13,6
72502014734,2025-06-09 18:00:00+00:00,16.1,18.3,0.6,2025-06-09 14:00:00-04:00,14,6
72502014734,2025-06-09 18:51:00+00:00,15.6,18.9,0.1,2025-06-09 14:51:00-04:00,14,6
72502014734,2025-06-09 19:51:00+00:00,15.0,18.3,0.1,2025-06-09 15:51:00-04:00,15,6
72502014734,2025-06-09 20:51:00+00:00,15.6,18.9,0.1,2025-06-09 16:51:00-04:00,16,6
72502014734,2025-06-09 21:00:00+00:00,15.6,18.9,0.3,2025-06-09 17:00:00-04:00,17,6
72502014734,2025-06-09 21:51:00+00:00,15.6,19.4,0.1,2025-06-09 17:51:00-04:00,17,6
72502014734,2025-06-09 22:51:00+00:00,15.6,18.9,0.1,2025-06-09 18:51:00-04:00,18,6
72502014734,2025-06-09 23:51:00+00:00,15.6,18.9,0.1,2025-06-09 19:51:00-04:00,19,6
72502014734,2025-06-10 00:00:00+00:00,15.6,18.9,0.6,2025-06-09 20:00:00-04:00,20,6
72502014734,2025-06-10 00:51:00+00:00,15.6,18.9,0.1,2025-06-09 20:51:00-04:00,20,6
72502014734,2025-06-10 01:51:00+00:00,15.6,18.9,0.1,2025-06-09 21:51:00-04:00,21,6
72502014734,2025-06-10 02:51:00+00:00,16.1,17.8,0.1,2025-06-09 22:51:00-04:00,22,6
72502014734,2025-06-10 03:00:00+00:00,16.1,17.8,0.3,2025-06-09 23:00:00-04:00,23,6
72502014734,2025-06-10 03:51:00+00:00,16.1,18.3,0.1,2025-06-09 23:51:00-04:00,23,6
72502014734,2025-06-10 04:51:00+00:00,16.1,17.8,0.1,2025-06-10 00:51:00-04:00,0,6
72502014734,2025-06-10 04:59:00+00:00,,,2.4,2025-06-10 00:59:00-04:00,0,6
72502014734,2025-06-10 05:51:00+00:00,16.1,17.8,0.1,2025-06-10 01:51:00-04:00,1,6
72502014734,2025-06-10 06:00:00+00:00,16.1,17.8,0.6,2025-06-10 02:00:00-04:00,2,6
72502014734,2025-06-10 06:51:00+00:00,16.1,17.8,0.1,2025-06-10 02:51:00-04:00,2,6
72502014734,2025-06-10 07:51:00+00:00,16.1,18.3,0.1,2025-06-10 03:51:00-04:00,3,6
72502014734,2025-06-10 08:51:00+00:00,16.7,18.3,0.1,2025-06-10 04:51:00-04:00,4,6
72502014734,2025-06-10 09:00:00+00:00,16.7,18.3,0.3,2025-06-10 05:00:00-04:00,5,6
72502014734,2025-06-10 09:51:00+00:00,16.1,18.3,0.1,2025-06-10 05:51:00-04:00,5,6
72502014734,2025-06-10 10:51:00+00:00,16.1,18.3,0.1,2025-06-10 06:51:00-04:00,6,6
72502014734,2025-06-10 11:51:00+00:00,16.1,18.3,0.1,2025-06-10 07:51:00-04:00,7,6
72502014734,2025-06-10 12:00:00+00:00,16.1,18.3,0.6,2025-06-10 08:00:00-04:00,8,6
72502014734,2025-06-10 12:51:00+00:00,16.1,18.3,0.1,2025-06-10 08:51:00-04:00,8,6
72502014734,2025-06-10 13:51:00+00:00,16.1,18.9,0.1,2025-06-10 09:51:00-04:00,9,6
72502014734,2025-06-10 14:10:00+00:00,16.7,18.3,0.1,2025-06-10 10:10:00-04:00,10,6
72502014734,2025-06-10 14:27:00+00:00,16.7,18.9,0.1,2025-06-10 10:27:00-04:00,10,6
72502014734,2025-06-10 14:51:00+00:00,16.7,18.9,0.1,2025-06-10 10:51:00-04:00,10,6
72502014734,2025-06-10 15:00:00+00:00,16.7,18.9,0.3,2025-06-10 11:00:00-04:00,11,6
72502014734,2025-06-10 15:51:00+00:00,17.2,19.4,0.1,2025-06-10 11:51:00-04:00,11,6
72502014734,2025-06-10 15:57:00+00:00,17.2,19.4,0.1,2025-06-10 11:57:00-04:00,11,6
72502014734,2025-06-10 16:29:00+00:00,17.8,20.0,0.1,2025-06-10 12:29:00-04:00,12,6
72502014734,2025-06-10 16:51:00+00:00,17.8,20.6,0.1,2025-06-10 12:51:00-04:00,12,6
72502014734,2025-06-10 17:51:00+00:00,17.8,21.1,0.1,2025-06-10 13:51:00-04:00,13,6
72502014734,2025-06-10 18:00:00+00:00,17.8,21.1,0.6,2025-06-10 14:00:00-04:00,14,6
72502014734,2025-06-10 18:40:00+00:00,18.3,22.2,,2025-06-10 14:40:00-04:00,14,6
72502014734,2025-06-10 18:51:00+00:00,18.3,22.8,0.1,2025-06-10 14:51:00-04:00,14,6
72502014734,2025-06-10 19:51:00+00:00,18.3,22.2,0.1,2025-06-10 15:51:00-04:00,15,6
72502014734,2025-06-10 20:09:00+00:00,18.9,23.9,,2025-06-10 16:09:00-04:00,16,6
72502014734,2025-06-10 20:51:00+00:00,18.3,25.0,0.1,2025-06-10 16:51:00-04:00,16,6
72502014734,2025-06-10 21:00:00+00:00,18.3,25.0,,2025-06-10 17:00:00-04:00,17,6
72502014734,2025-06-10 21:51:00+00:00,17.8,25.6,0.1,2025-06-10 17:51:00-04:00,17,6
72502014734,2025-06-10 22:51:00+00:00,17.8,25.6,0.1,2025-06-10 18:51:00-04:00,18,6
72502014734,2025-06-10 23:51:00+00:00,18.3,25.0,0.1,2025-06-10 19:51:00-04:00,19,6
72502014734,2025-06-11 00:00:00+00:00,18.3,25.0,,2025-06-10 20:00:00-04:00,20,6
72502014734,2025-06-11 00:51:00+00:00,16.1,25.0,0.1,2025-06-10 20:51:00-04:00,20,6
72502014734,2025-06-11 01:51:00+00:00,16.1,24.4,0.1,2025-06-10 21:51:00-04:00,21,6
72502014734,2025-06-11 02:51:00+00:00,16.1,22.8,0.1,2025-06-10 22:51:00-04:00,22,6
72502014734,2025-06-11 03:00:00+00:00,16.1,22.8,,2025-06-10 23:00:00-04:00,23,6
72502014734,2025-06-11 03:51:00+00:00,16.1,22.8,0.1,2025-06-10 23:51:00-04:00,23,6
72502014734,2025-06-11 04:51:00+00:00,15.0,22.8,0.1,2025-06-11 00:51:00-04:00,0,6
72502014734,2025-06-11 04:59:00+00:00,,,2.4,2025-06-11 00:59:00-04:00,0,6
72502014734,2025-06-11 05:51:00+00:00,15.6,21.7,0.1,2025-06-11 01:51:00-04:00,1,6
72502014734,2025-06-11 06:00:00+00:00,15.6,21.7,,2025-06-11 02:00:00-04:00,2,6
72502014734,2025-06-11 06:51:00+00:00,15.0,20.0,0.1,2025-06-11 02:51:00-04:00,2,6
72502014734,2025-06-11 07:51:00+00:00,15.0,20.0,0.1,2025-06-11 03:51:00-04:00,3,6
72502014734,2025-06-11 08:51:00+00:00,15.0,18.9,0.1,2025-06-11 04:51:00-04:00,4,6
72502014734,2025-06-11 09:00:00+00:00,15.0,18.9,,2025-06-11 05:00:00-04:00,5,6
72502014734,2025-06-11 09:51:00+00:00,14.4,18.9,0.1,2025-06-11 05:51:00-04:00,5,6
72502014734,2025-06-11 10:51:00+00:00,13.9,20.0,0.1,2025-06-11 06:51:00-04:00,6,6
72502014734,2025-06-11 11:51:00+00:00,13.9,22.8,0.1,2025-06-11 07:51:00-04:00,7,6
72502014734,2025-06-11 12:00:00+00:00,13.9,22.8,2.4,2025-06-11 08:00:00-04:00,8,6
72502014734,2025-06-11 12:51:00+00:00,13.3,24.4,0.1,2025-06-11 08:51:00-04:00,8,6
72502014734,2025-06-11 13:51:00+00:00,10.6,26.7,0.1,2025-06-11 09:51:00-04:00,9,6
72502014734,2025-06-11 14:51:00+00:00,11.1,26.7,0.1,2025-06-11 10:51:00-04:00,10,6
72502014734,2025-06-11 15:00:00+00:00,11.1,26.7,,2025-06-11 11:00:00-04:00,11,6
72502014734,2025-06-11 15:51:00+00:00,11.7,27.8,0.1,2025-06-11 11:51:00-04:00,11,6
72502014734,2025-06-11 16:51:00+00:00,10.6,28.9,0.1,2025-06-11 12:51:00-04:00,12,6
72502014734,2025-06-11 17:51:00+00:00,10.6,29.4,0.1,2025-06-11 13:51:00-04:00,13,6
72502014734,2025-06-11 18:00:00+00:00,10.6,29.4,,2025-06-11 14:00:00-04:00,14,6
72502014734,2025-06-11 18:51:00+00:00,11.7,28.9,0.1,2025-06-11 14:51:00-04:00,14,6
72502014734,2025-06-11 19:51:00+00:00,11.7,29.4,0.1,2025-06-11 15:51:00-04:00,15,6
72502014734,2025-06-11 20:51:00+00:00,11.7,29.4,0.1,2025-06-11 16:51:00-04:00,16,6
72502014734,2025-06-11 21:51:00+00:00,11.7,28.9,0.1,2025-06-11 17:51:00-04:00,17,6
72502014734,2025-06-11 22:51:00+00:00,11.1,28.9,0.1,2025-06-11 18:51:00-04:00,18,6
72502014734,2025-06-11 23:51:00+00:00,12.2,27.8,0.1,2025-06-11 19:51:00-04:00,19,6
72502014734,2025-06-12 00:51:00+00:00,12.2,26.7,0.1,2025-06-11 20:51:00-04:00,20,6
72502014734,2025-06-12 01:51:00+00:00,12.2,26.1,0.1,2025-06-11 21:51:00-04:00,21,6
72502014734,2025-06-12 02:51:00+00:00,12.8,25.0,0.1,2025-06-11 22:51:00-04:00,22,6
72502014734,2025-06-12 03:00:00+00:00,12.8,25.0,,2025-06-11 23:00:00-04:00,23,6
72502014734,2025-06-12 03:51:00+00:00,12.8,23.9,0.1,2025-06-11 23:51:00-04:00,23,6
72502014734,2025-06-12 04:51:00+00:00,12.8,22.8,0.1,2025-06-12 00:51:00-04:00,0,6
72502014734,2025-06-12 04:59:00+00:00,,,2.4,2025-06-12 00:59:00-04:00,0,6
72502014734,2025-06-12 05:51:00+00:00,13.3,21.7,0.1,2025-06-12 01:51:00-04:00,1,6
72502014734,2025-06-12 06:00:00+00:00,13.3,21.7,,2025-06-12 02:00:00-04:00,2,6
72502014734,2025-06-12 06:51:00+00:00,13.3,21.7,0.1,2025-06-12 02:51:00-04:00,2,6
72502014734,2025-06-12 07:51:00+00:00,13.9,20.6,0.1,2025-06-12 03:51:00-04:00,3,6
72502014734,2025-06-12 08:51:00+00:00,13.9,20.6,0.1,2025-06-12 04:51:00-04:00,4,6
72502014734,2025-06-12 09:00:00+00:00,13.9,20.6,,2025-06-12 05:00:00-04:00,5,6
72502014734,2025-06-12 09:51:00+00:00,14.4,20.6,0.1,2025-06-12 05:51:00-04:00,5,6
72502014734,2025-06-12 10:51:00+00:00,14.4,21.7,0.1,2025-06-12 06:51:00-04:00,6,6
72502014734,2025-06-12 11:51:00+00:00,15.0,23.3,0.1,2025-06-12 07:51:00-04:00,7,6
72502014734,2025-06-12 12:00:00+00:00,15.0,23.3,,2025-06-12 08:00:00-04:00,8,6
72502014734,2025-06-12 12:51:00+00:00,15.6,25.6,0.1,2025-06-12 08:51:00-04:00,8,6
72502014734,2025-06-12 13:51:00+00:00,16.1,27.2,0.1,2025-06-12 09:51:00-04:00,9,6
72502014734,2025-06-12 14:51:00+00:00,15.6,29.4,0.1,2025-06-12 10:51:00-04:00,10,6
72502014734,2025-06-12 15:00:00+00:00,15.6,29.4,,2025-06-12 11:00:00-04:00,11,6
72502014734,2025-06-12 15:51:00+00:00,16.1,30.6,0.1,2025-06-12 11:51:00-04:00,11,6
72502014734,2025-06-12 16:51:00+00:00,15.6,31.7,0.1,2025-06-12 12:51:00-04:00,12,6
72502014734,2025-06-12 17:51:00+00:00,16.7,31.7,0.1,2025-06-12 13:51:00-04:00,13,6
72502014734,2025-06-12 18:00:00+00:00,16.7,31.7,,2025-06-12 14:00:00-04:00,14,6
72502014734,2025-06-12 18:51:00+00:00,16.1,32.8,0.1,2025-06-12 14:51:00-04:00,14,6
72502014734,2025-06-12 19:51:00+00:00,15.6,32.8,0.1,2025-06-12 15:51:00-04:00,15,6
72502014734,2025-06-12 20:51:00+00:00,15.0,32.8,0.1,2025-06-12 16:51:00-04:00,16,6
72502014734,2025-06-12 21:00:00+00:00,15.0,32.8,,2025-06-12 17:00:00-04:00,17,6
72502014734,2025-06-12 21:51:00+00:00,15.6,32.2,0.1,2025-06-12 17:51:00-04:00,17,6
72502014734,2025-06-12 22:51:00+00:00,15.0,31.7,0.1,2025-06-12 18:51:00-04:00,18,6
72502014734,2025-06-12 23:01:00+00:00,13.9,30.6,,2025-06-12 19:01:00-04:00,19,6
72502014734,2025-06-12 23:51:00+00:00,13.3,30.0,0.1,2025-06-12 19:51:00-04:00,19,6
72502014734,2025-06-13 00:00:00+00:00,13.3,30.0,,2025-06-12 20:00:00-04:00,20,6
72502014734,2025-06-13 00:51:00+00:00,13.9,29.4,0.1,2025-06-12 20:51:00-04:00,20,6
72502014734,2025-06-13 01:51:00+00:00,14.4,28.9,0.1,2025-06-12 21:51:00-04:00,21,6
72502014734,2025-06-13 02:51:00+00:00,13.9,27.2,0.1,2025-06-12 22:51:00-04:00,22,6
72502014734,2025-06-13 03:00:00+00:00,13.9,27.2,,2025-06-12 23:00:00-04:00,23,6
72502014734,2025-06-13 03:51:00+00:00,13.3,25.6,0.1,2025-06-12 23:51:00-04:00,23,6
72502014734,2025-06-13 04:51:00+00:00,12.2,25.6,0.1,2025-06-13 00:51:00-04:00,0,6
72502014734,2025-06-13 04:59:00+00:00,,,2.4,2025-06-13 00:59:00-04:00,0,6
72502014734,2025-06-13 05:51:00+00:00,12.2,24.4,0.1,2025-06-13 01:51:00-04:00,1,6
72502014734,2025-06-13 06:00:00+00:00,12.2,24.4,,2025-06-13 02:00:00-04:00,2,6
72502014734,2025-06-13 06:51:00+00:00,9.4,24.4,0.1,2025-06-13 02:51:00-04:00,2,6
72502014734,2025-06-13 07:51:00+00:00,9.4,23.3,0.1,2025-06-13 03:51:00-04:00,3,6
72502014734,2025-06-13 08:51:00+00:00,10.6,22.2,0.1,2025-06-13 04:51:00-04:00,4,6
72502014734,2025-06-13 09:00:00+00:00,10.6,22.2,,2025-06-13 05:00:00-04:00,5,6
72502014734,2025-06-13 09:51:00+00:00,10.6,21.1,0.1,2025-06-13 05:51:00-04:00,5,6
72502014734,2025-06-13 10:51:00+00:00,9.4,22.2,0.1,2025-06-13 06:51:00-04:00,6,6
72502014734,2025-06-13 11:51:00+00:00,9.4,22.8,0.1,2025-06-13 07:51:00-04:00,7,6
72502014734,2025-06-13 12:00:00+00:00,9.4,22.8,,2025-06-13 08:00:00-04:00,8,6
72502014734,2025-06-13 12:51:00+00:00,8.3,23.3,0.1,2025-06-13 08:51:00-04:00,8,6
72502014734,2025-06-13 13:51:00+00:00,8.3,24.4,0.1,2025-06-13 09:51:00-04:00,9,6
72502014734,2025-06-13 14:51:00+00:00,7.2,25.0,0.1,2025-06-13 10:51:00-04:00,10,6
72502014734,2025-06-13 15:00:00+00:00,7.2,25.0,,2025-06-13 11:00:00-04:00,11,6
72502014734,2025-06-13 15:51:00+00:00,7.2,25.6,0.1,2025-06-13 11:51:00-04:00,11,6
72502014734,2025-06-13 16:51:00+00:00,8.3,26.7,0.1,2025-06-13 12:51:00-04:00,12,6
72502014734,2025-06-13 17:51:00+00:00,11.1,25.6,0.1,2025-06-13 13:51:00-04:00,13,6
72502014734,2025-06-13 18:00:00+00:00,11.1,25.6,,2025-06-13 14:00:00-04:00,14,6
72502014734,2025-06-13 18:51:00+00:00,10.0,25.6,0.1,2025-06-13 14:51:00-04:00,14,6
72502014734,2025-06-13 19:51:00+00:00,10.6,25.0,0.1,2025-06-13 15:51:00-04:00,15,6
72502014734,2025-06-13 20:51:00+00:00,11.7,25.0,0.1,2025-06-13 16:51:00-04:00,16,6
72502014734,2025-06-13 21:00:00+00:00,11.7,25.0,,2025-06-13 17:00:00-04:00,17,6
72502014734,2025-06-13 21:51:00+00:00,10.6,23.9,0.1,2025-06-13 17:51:00-04:00,17,6
72502014734,2025-06-13 22:51:00+00:00,11.1,23.3,0.1,2025-06-13 18:51:00-04:00,18,6
72502014734,2025-06-13 23:51:00+00:00,12.8,22.2,0.1,2025-06-13 19:51:00-04:00,19,6
72502014734,2025-06-14 00:00:00+00:00,12.8,22.2,,2025-06-13 20:00:00-04:00,20,6
72502014734,2025-06-14 00:51:00+00:00,13.3,21.1,0.1,2025-06-13 20:51:00-04:00,20,6
72502014734,2025-06-14 01:51:00+00:00,13.3,21.1,0.1,2025-06-13 21:51:00-04:00,21,6
72502014734,2025-06-14 02:51:00+00:00,12.8,20.6,0.1,2025-06-13 22:51:00-04:00,22,6
72502014734,2025-06-14 03:00:00+00:00,12.8,20.6,,2025-06-13 23:00:00-04:00,23,6
72502014734,2025-06-14 03:51:00+00:00,12.8,21.1,0.1,2025-06-13 23:51:00-04:00,23,6
72502014734,2025-06-14 04:51:00+00:00,11.7,21.1,0.1,2025-06-14 00:51:00-04:00,0,6
72502014734,2025-06-14 04:59:00+00:00,,,2.4,2025-06-14 00:59:00-04:00,0,6
72502014734,2025-06-14 05:51:00+00:00,12.2,21.1,0.1,2025-06-14 01:51:00-04:00,1,6
72502014734,2025-06-14 06:00:00+00:00,12.2,21.1,,2025-06-14 02:00:00-04:00,2,6
72502014734,2025-06-14 06:51:00+00:00,11.7,21.1,0.1,2025-06-14 02:51:00-04:00,2,6
72502014734,2025-06-14 07:51:00+00:00,13.3,19.4,0.1,2025-06-14 03:51:00-04:00,3,6
72502014734,2025-06-14 08:51:00+00:00,14.4,18.9,0.1,2025-06-14 04:51:00-04:00,4,6
72502014734,2025-06-14 09:00:00+00:00,14.4,18.9,0.3,2025-06-14 05:00:00-04:00,5,6
72502014734,2025-06-14 09:51:00+00:00,14.4,18.3,0.1,2025-06-14 05:51:00-04:00,5,6
72502014734,2025-06-14 10:51:00+00:00,13.3,18.3,0.1,2025-06-14 06:51:00-04:00,6,6
72502014734,2025-06-14 11:51:00+00:00,13.9,17.8,0.1,2025-06-14 07:51:00-04:00,7,6
72502014734,2025-06-14 12:00:00+00:00,13.9,17.8,0.6,2025-06-14 08:00:00-04:00,8,6
72502014734,2025-06-14 12:51:00+00:00,13.9,17.8,0.1,2025-06-14 08:51:00-04:00,8,6
72502014734,2025-06-14 13:51:00+00:00,13.3,18.3,0.1,2025-06-14 09:51:00-04:00,9,6
72502014734,2025-06-14 14:37:00+00:00,13.9,17.2,0.1,2025-06-14 10:37:00-04:00,10,6
72502014734,2025-06-14 14:51:00+00:00,14.4,16.7,0.1,2025-06-14 10:51:00-04:00,10,6
72502014734,2025-06-14 15:00:00+00:00,14.4,16.7,0.3,2025-06-14 11:00:00-04:00,11,6
72502014734,2025-06-14 15:22:00+00:00,14.4,16.7,0.1,2025-06-14 11:22:00-04:00,11,6
72502014734,2025-06-14 15:43:00+00:00,15.0,17.2,0.1,2025-06-14 11:43:00-04:00,11,6
72502014734,2025-06-14 15:51:00+00:00,14.4,17.2,0.1,2025-06-14 11:51:00-04:00,11,6
72502014734,2025-06-14 16:51:00+00:00,15.0,17.2,0.1,2025-06-14 12:51:00-04:00,12,6
72502014734,2025-06-14 17:51:00+00:00,15.0,17.2,0.1,2025-06-14 13:51:00-04:00,13,6
72502014734,2025-06-14 18:00:00+00:00,15.0,17.2,0.6,2025-06-14 14:00:00-04:00,14,6
72502014734,2025-06-14 18:51:00+00:00,15.6,17.8,0.1,2025-06-14 14:51:00-04:00,14,6
72502014734,2025-06-14 19:51:00+00:00,15.6,18.3,0.1,2025-06-14 15:51:00-04:00,15,6
72502014734,2025-06-14 20:51:00+00:00,15.0,17.8,0.1,2025-06-14 16:51:00-04:00,16,6
72502014734,2025-06-14 21:00:00+00:00,15.0,17.8,0.3,2025-06-14 17:00:00-04:00,17,6
72502014734,2025-06-14 21:39:00+00:00,14.4,18.3,0.1,2025-06-14 17:39:00-04:00,17,6
72502014734,2025-06-14 21:51:00+00:00,14.4,18.3,0.1,2025-06-14 17:51:00-04:00,17,6
72502014734,2025-06-14 22:51:00+00:00,14.4,18.3,0.1,2025-06-14 18:51:00-04:00,18,6
72502014734,2025-06-14 23:51:00+00:00,13.3,17.8,0.1,2025-06-14 19:51:00-04:00,19,6
72502014734,2025-06-15 00:00:00+00:00,13.3,17.8,0.6,2025-06-14 20:00:00-04:00,20,6
72502014734,2025-06-15 00:51:00+00:00,12.8,17.2,0.1,2025-06-14 20:51:00-04:00,20,6
72502014734,2025-06-15 01:51:00+00:00,12.8,17.2,0.1,2025-06-14 21:51:00-04:00,21,6
72502014734,2025-06-15 02:51:00+00:00,12.2,16.7,0.1,2025-06-14 22:51:00-04:00,22,6
72502014734,2025-06-15 03:00:00+00:00,12.2,16.7,,2025-06-14 23:00:00-04:00,23,6
72502014734,2025-06-15 03:51:00+00:00,12.2,16.7,0.1,2025-06-14 23:51:00-04:00,23,6
72502014734,2025-06-15 04:51:00+00:00,12.8,16.7,0.1,2025-06-15 00:51:00-04:00,0,6
72502014734,2025-06-15 04:59:00+00:00,,,2.4,2025-06-15 00:59:00-04:00,0,6
72502014734,2025-06-15 05:51:00+00:00,12.2,16.1,0.1,2025-06-15 01:51:00-04:00,1,6
72502014734,2025-06-15 06:00:00+00:00,12.2,16.1,,2025-06-15 02:00:00-04:00,2,6
72502014734,2025-06-15 06:33:00+00:00,12.2,16.1,,2025-06-15 02:33:00-04:00,2,6
72502014734,2025-06-15 06:51:00+00:00,12.2,16.1,0.1,2025-06-15 02:51:00-04:00,2,6
72502014734,2025-06-15 07:51:00+00:00,12.2,15.6,0.1,2025-06-15 03:51:00-04:00,3,6
72502014734,2025-06-15 08:51:00+00:00,12.2,16.1,0.1,2025-06-15 04:51:00-04:00,4,6
72502014734,2025-06-15 09:00:00+00:00,12.2,16.1,,2025-06-15 05:00:00-04:00,5,6
72502014734,2025-06-15 09:51:00+00:00,12.8,15.6,0.1,2025-06-15 05:51:00-04:00,5,6
72502014734,2025-06-15 10:51:00+00:00,12.8,16.1,0.1,2025-06-15 06:51:00-04:00,6,6
72502014734,2025-06-15 11:09:00+00:00,12.2,16.1,0.1,2025-06-15 07:09:00-04:00,7,6
72502014734,2025-06-15 11:36:00+00:00,12.8,15.6,0.1,2025-06-15 07:36:00-04:00,7,6
72502014734,2025-06-15 11:51:00+00:00,13.3,15.0,0.1,2025-06-15 07:51:00-04:00,7,6
72502014734,2025-06-15 12:00:00+00:00,13.3,15.0,0.6,2025-06-15 08:00:00-04:00,8,6
72502014734,2025-06-15 12:10:00+00:00,13.3,15.0,0.1,2025-06-15 08:10:00-04:00,8,6
72502014734,2025-06-15 12:51:00+00:00,13.9,15.6,0.1,2025-06-15 08:51:00-04:00,8,6
72502014734,2025-06-15 13:05:00+00:00,13.9,15.6,0.1,2025-06-15 09:05:00-04:00,9,6
72502014734,2025-06-15 13:34:00+00:00,13.9,16.1,0.1,2025-06-15 09:34:00-04:00,9,6
72502014734,2025-06-15 13:51:00+00:00,13.3,16.7,0.1,2025-06-15 09:51:00-04:00,9,6
72502014734,2025-06-15 14:51:00+00:00,13.3,16.7,0.1,2025-06-15 10:51:00-04:00,10,6
72502014734,2025-06-15 15:00:00+00:00,13.3,16.7,0.3,2025-06-15 11:00:00-04:00,11,6
72502014734,2025-06-15 15:20:00+00:00,13.3,16.7,0.1,2025-06-15 11:20:00-04:00,11,6
72502014734,2025-06-15 15:46:00+00:00,14.0,17.0,0.1,2025-06-15 11:46:00-04:00,11,6
72502014734,2025-06-15 15:51:00+00:00,13.9,16.1,0.1,2025-06-15 11:51:00-04:00,11,6
72502014734,2025-06-15 16:04:00+00:00,13.9,16.1,0.1,2025-06-15 12:04:00-04:00,12,6
72502014734,2025-06-15 16:51:00+00:00,14.4,16.7,0.1,2025-06-15 12:51:00-04:00,12,6
72502014734,2025-06-15 17:27:00+00:00,14.4,16.7,0.1,2025-06-15 13:27:00-04:00,13,6
72502014734,2025-06-15 17:37:00+00:00,14.4,16.7,0.1,2025-06-15 13:37:00-04:00,13,6
72502014734,2025-06-15 17:51:00+00:00,13.9,16.7,0.1,2025-06-15 13:51:00-04:00,13,6
72502014734,2025-06-15 18:00:00+00:00,13.9,16.7,0.6,2025-06-15 14:00:00-04:00,14,6
72502014734,2025-06-15 18:51:00+00:00,13.9,17.8,0.1,2025-06-15 14:51:00-04:00,14,6
72502014734,2025-06-15 19:51:00+00:00,13.9,17.2,0.1,2025-06-15 15:51:00-04:00,15,6
72502014734,2025-06-15 20:51:00+00:00,13.9,17.8,0.1,2025-06-15 16:51:00-04:00,16,6
72502014734,2025-06-15 21:00:00+00:00,13.9,17.8,0.3,2025-06-15 17:00:00-04:00,17,6
72502014734,2025-06-15 21:51:00+00:00,14.4,17.2,0.1,2025-06-15 17:51:00-04:00,17,6
72502014734,2025-06-15 22:51:00+00:00,13.9,16.7,0.1,2025-06-15 18:51:00-04:00,18,6
72502014734,2025-06-15 23:15:00+00:00,14.4,16.7,0.1,2025-06-15 19:15:00-04:00,19,6
72502014734,2025-06-15 23:51:00+00:00,13.3,16.1,0.1,2025-06-15 19:51:00-04:00,19,6
72502014734,2025-06-16 00:00:00+00:00,13.3,16.1,0.6,2025-06-15 20:00:00-04:00,20,6
72502014734,2025-06-16 00:51:00+00:00,12.8,16.1,0.1,2025-06-15 20:51:00-04:00,20,6
72502014734,2025-06-16 01:51:00+00:00,13.3,16.1,0.1,2025-06-15 21:51:00-04:00,21,6
72502014734,2025-06-16 02:44:00+00:00,13.3,16.7,,2025-06-15 22:44:00-04:00,22,6
72502014734,2025-06-16 02:51:00+00:00,13.3,16.7,0.1,2025-06-15 22:51:00-04:00,22,6
72502014734,2025-06-16 03:00:00+00:00,13.3,16.7,0.3,2025-06-15 23:00:00-04:00,23,6
72502014734,2025-06-16 03:30:00+00:00,13.3,16.7,,2025-06-15 23:30:00-04:00,23,6
72502014734,2025-06-16 03:51:00+00:00,13.3,16.7,0.1,2025-06-15 23:51:00-04:00,23,6
72502014734,2025-06-16 04:51:00+00:00,13.9,16.7,0.1,2025-06-16 00:51:00-04:00,0,6
72502014734,2025-06-16 04:59:00+00:00,,,2.4,2025-06-16 00:59:00-04:00,0,6
